
-8.7790685319741 41.2351367004014
-8.78263739550351 41.3457714698131
-8.80761944020938 41.4599751027542
-8.87185898373876 41.7169332768717
-8.89684102844463 41.9274962251069
-8.89327216491522 42.0809573568715
-8.81832603079761 42.1773166721656
-8.80405057667997 42.2237118980479
-8.84687693903289 42.2558316698126
-8.91468534609168 42.320071213342
-8.91825420962109 42.4021550745184
-8.97178716256223 42.4556880274596
-9.03602670609161 42.5092209804007
-9.11454170373862 42.6055802956948
-9.07528420491512 42.6805264298124
-9.12881715785626 42.773316881577
-9.28584715315029 42.8803827874593
-9.30012260726793 42.9597900009887
-9.27870942609147 43.0597181798122
-9.20911658726798 43.1587541427533
-9.15290698667978 43.1962272098121
-9.0324578425622 43.2194248227532
-9.00479915020927 43.2337002768709
-8.98695483256222 43.2702811280473
-8.95751170844459 43.2943709568708
-8.90754761903286 43.3193530015767
-8.83884699609172 43.3452272621649
-8.73356552197413 43.3006164680473
-8.64880501315064 43.314891922165
-8.58991876491538 43.332736239812
-8.53192473256247 43.3452272621649
-8.50783490373896 43.3675326592238
-8.45608638256252 43.3800236815767
-8.4150444519743 43.3925147039296
-8.37935581668021 43.378239249812
-8.3606192831508 43.3853769768708
-8.3400983178567 43.4014368627531
-8.31243962550377 43.4183889645178
-8.30797854609201 43.4433710092237
-8.34366718138611 43.4629997586355
-8.32760729550376 43.5138560639296
-8.31868513668024 43.5700656645178
-8.27050547903321 43.6637483321648
-8.27228991079791 43.7922274192235
-8.24017013903323 43.9189220745176
-8.27942763785673 44.0866586603998
-8.34723604491552 44.2543952462821
-8.51497263079778 44.4185629686349
-8.69341580726827 44.5220600109878
-8.86115239315053 44.593437281576
-9.02532011550338 44.6326947803995
-9.20376329197387 44.6434013709878
-9.47499692020902 44.6255570533407
-9.60347600726777 44.6326947803995
-9.71767964020888 44.5827306909878
-9.91396713432642 44.4863713756937
-10.0388773578558 44.357892288635
-10.1352366731498 44.2151377474586
-10.2137516707968 44.0723832062822
-10.267284623738 43.9902993451058
-10.3921948472673 43.7690298062824
-10.5670691602084 43.6869459451059
-10.7954764260906 43.4157123168708
-10.8989734684435 43.1730295968709
-11.0274525555023 43.0017241474593
-11.0916920990317 42.8625384698123
-11.1487939155022 42.5663227968713
-11.1809136872669 42.4414125733419
-11.1273807343258 42.2629693968714
-10.9774884660905 42.0880950839304
-10.9239555131494 41.9310650886363
-10.7562189272671 41.7490530486364
-10.5956200684437 41.6598314604012
-10.4350212096202 41.5456278274601
-10.2779912143262 41.3172205615778
-10.1602187178557 41.1780348839309
-10.0745659931499 41.0709689780486
-9.94608690609111 40.856837166284
-9.8354521366794 40.7105137615782
-9.64987123315009 40.6962383074605
-9.47499692020902 40.7426335333429
-9.30369147079734 40.8282862580487
-9.09312852256217 40.9567653451074
-8.96464943550341 41.0781067051074
-8.8504458025623 41.1102264768721
