-8.72987505466828	41.2283797395912
-8.72987505466828	41.2405695078756
-8.73231300832516	41.2411789962898
-8.73109403149672	41.2454454151894
-8.73170351991094	41.2515402993316
-8.73231300832516	41.2558067182311
-8.73536045039627	41.2625110907876
-8.73536045039627	41.2673869981013
-8.73779840405315	41.2716534170009
-8.73779840405315	41.2765293243146
-8.74084584612426	41.2807957432142
-8.74145533453848	41.2862811389422
-8.74450277660958	41.2899380694275
-8.74389328819536	41.3009088608835
-8.74267431136692	41.3076132334399
-8.74267431136692	41.3118796523395
-8.74084584612426	41.316146071239
-8.73962686929581	41.3210219785528
-8.74084584612426	41.3252883974523
-8.74084584612426	41.3319927700088
-8.74328379978114	41.3374781657368
-8.75059766075179	41.3417445846363
-8.75486407965134	41.3514963992638
-8.75547356806556	41.3569817949918
-8.75547356806556	41.3588102602345
-8.76034947537933	41.3679525864478
-8.76400640586466	41.3752664474185
-8.76644435952154	41.3777044010753
-8.76888231317843	41.3825803083891
-8.77132026683531	41.3837992852176
-8.77436770890642	41.3874562157029
-8.7768056625633	41.3911131461882
-8.77802463939175	41.3953795650878
-8.77741515097752	41.3996459839873
-8.77924361622019	41.4039124028869
-8.78168156987707	41.4075693333722
-8.78594798877662	41.4118357522717
-8.78594798877662	41.4161021711713
-8.78411952353396	41.4215875668993
-8.78290054670551	41.4282919394557
-8.77863412780597	41.4331678467695
-8.77741515097752	41.4410911961543
-8.77741515097752	41.448405057125
-8.77802463939175	41.453890452853
-8.77619617414908	41.4618138022379
-8.77619617414908	41.4679086863801
-8.77619617414908	41.4733940821081
-8.77741515097752	41.4788794778361
-8.78046259304863	41.4807079430787
-8.78168156987707	41.4861933388067
-8.78320529091262	41.4896978971885
-8.78427189563751	41.4907645019134
-8.78457663984462	41.4919834787418
-8.78518612825884	41.4930500834667
-8.78610036088017	41.493964316088
-8.78686222139795	41.4950309208129
-8.78747170981217	41.4957927813307
-8.78869068664061	41.4970117581591
-8.79006203557261	41.4997544560231
-8.79006203557261	41.5011258049551
-8.79051915188328	41.5018876654729
-8.79067152398683	41.503563758612
-8.78990966346906	41.5050874796476
-8.78960491926195	41.5067635727867
-8.78960491926195	41.5081349217187
-8.78899543084773	41.5098110148578
-8.884837483984	41.5105728753756
-8.88849441446932	41.385018262046
-8.8763046461849	41.2356936005618
-8.80804194379214	41.2344746237334
