-8.84994427226984	41.2241133206916
-8.89382743809376	41.3313832815946
-8.94258651123145	41.4727845936939
-9.00597330631044	41.6288136277345
-9.04010465750683	41.8043462910301
-9.08886373064452	42.0383898420911
-9.14737461840975	42.1846670615041
-9.15712643303728	42.2626815785244
-9.19613369154744	42.3406960955447
-9.22051322811628	42.4040828906237
-9.2643963939402	42.4869733149578
-9.27414820856774	42.5747396466057
-9.29852774513659	42.6186228124296
-9.29365183782282	42.6868855148223
-9.31315546707789	42.7649000318426
-9.31315546707789	42.862418178118
-9.31803137439166	42.9696881390209
-9.31315546707789	43.0672062852963
-9.28390002319528	43.1208412657478
-9.20588550617497	43.1744762461992
-9.10836735989959	43.2476148559058
-8.9815937697416	43.3110016509848
-8.762177940622	43.3938920753188
-8.58664527732631	43.4133957045739
-8.4940030383647	43.4280234265152
-8.39160898477555	43.4572788703978
-8.40623670671686	44.2618035771697
-10.6003949979129	44.1837890601494
-10.5223804808926	40.9754420476894
-8.89382743809376	40.9510625111206
